State	Level	Role	Jurisdiction	Jurisdiction OCDID	Electoral District	Electoral District OCDID	Office UUID	Seat	Office Name	Office Category	Body Name	County	Term End	Expires	Officeholder Start	Next Election Date	Regular Election Date	DOB	Wiki Word	Youtube (Gov)	Instagram URL (Gov)	Twitter Name (Gov)	Facebook URL (Gov)	Photo URL	Gov Email Form	Gov Email	Gov Mailing Address	Gov Phone	Website (Official)	TikTok (Gov)	Threads (Gov)	Person UUID	Official Name	Registered Political Party	Party Roll Up
NC	country	legislatorLowerBody	United States	ocd-division/country:us	North Carolina's 4th congressional district	ocd-division/country:us/state:nc/cd:4	9466abb6-85d2-4e01-a3c3-0ec5516754f2	District 4	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-01		2023-01-03		2026-11-03	1956-05-07	Valerie_Foushee		https://www.instagram.com/repvaleriefoushee/	ValerieFoushee	https://www.facebook.com/RepValerieFoushee/	https://foushee-staging.creativengine.com/imo/media/image/Rep.%20Foushee%20Official%20Portrait.jpg	https://foushee.house.gov/contact		1716 Longworth House Office Building, 15 Independence Ave SE, Washington, DC 20515	(202) 225-1784	https://foushee.house.gov/		repvaleriefoushee	e2700f45-b535-43e5-8b9e-de1fdef69e64	Valerie P. Foushee	Democratic Party	Democratic Party
NC	country	legislatorLowerBody	United States	ocd-division/country:us	North Carolina's 5th congressional district	ocd-division/country:us/state:nc/cd:5	f3ef08f3-6e3f-40ee-9a60-60f14e226e85	District 5	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-01		2005-01-03		2026-11-03	1943-06-29	Virginia_Foxx	https://www.youtube.com/@RepVirginiaFoxx	https://www.instagram.com/repvirginiafoxx/	virginiafoxx	https://www.facebook.com/RepVirginiaFoxx	https://foxx.house.gov/uploadedphotos/lowresolution/96b336b2-9cba-42cd-88b7-29fe063a1da7.jpg	https://foxx.house.gov/connect/default.aspx		2462 Rayburn House Office Building, 45 Independence Ave SW, Washington, DC 20515-0103	(202) 225-2071	https://foxx.house.gov/			b991062f-2595-4a3e-ad34-289e521de9fa	Virginia Foxx	Republican Party	Republican Party
NC	country	legislatorLowerBody	United States	ocd-division/country:us	North Carolina's 6th congressional district	ocd-division/country:us/state:nc/cd:6	ea7f9047-2a1d-4b20-9c63-700474f2c336	District 6	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-01		2025-01-03		2026-11-03		Addison_McDowell			RepMcDowell	https://www.facebook.com/RepMcDowell	https://mcdowell.house.gov/sites/evo-subsites/mcdowell.house.gov/files/styles/large/public/evo-media-image/mcdowell.jpeg.webp	https://mcdowell.house.gov/contact/email-me		1032 Longworth House Office Building, 15 Independence Ave SE, Washington, DC 20515	(202) 225-3065	https://mcdowell.house.gov/			4cedf8dc-4a6c-4bde-9858-8b4ec7f0426f	Addison McDowell	Republican Party	Republican Party
NC	country	legislatorLowerBody	United States	ocd-division/country:us	North Carolina's 7th congressional district	ocd-division/country:us/state:nc/cd:7	d18fd1f6-4d17-46b6-ad9c-024c2c591f59	District 7	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-01		2015-01-03		2026-11-03	1972-02-16	David_Rouzer	https://www.youtube.com/@RepDavidRouzer	https://www.instagram.com/repdavidrouzer/	RepDavidRouzer	https://www.facebook.com/RepRouzer/	https://rouzer.house.gov/uploadedphotos/highresolution/1c3fb173-56fc-44f3-9076-fc5a5facf7a1.jpg	https://rouzer.house.gov/contact/		2333 Rayburn House Office Building, 45 Independence Ave SW, Washington, DC 20515-0103	(202) 225-2731	https://rouzer.house.gov/			4769cf0e-278e-4224-95b2-651336eccc52	David Rouzer	Republican Party	Republican Party
NC	country	legislatorLowerBody	United States	ocd-division/country:us	North Carolina's 8th congressional district	ocd-division/country:us/state:nc/cd:8	9886e88f-037c-4da5-aa52-78af61b42414	District 8	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-01		2025-01-03		2026-11-03		Mark_Harris_(North_Carolina_politician)	https://www.youtube.com/@RepMarkHarrisNC	https://www.instagram.com/repmarkharris	RepMarkHarrisNC	https://www.facebook.com/RepMarkHarris	https://markharris.house.gov/sites/evo-subsites/markharris.house.gov/files/styles/large/public/evo-media-image/markharris.jpeg.webp			126 Cannon House Office Building, 27 Independence Ave SE, Washington, DC 20515-0106	(202) 225-1976	https://markharris.house.gov/		repmarkharris	519bd608-f908-41e3-b67e-4810810e8c5b	Mark Harris	Republican Party	Republican Party
NC	country	legislatorLowerBody	United States	ocd-division/country:us	North Carolina's 9th congressional district	ocd-division/country:us/state:nc/cd:9	8c019225-b9e9-4731-bdac-21668a7b2e5f	District 9	U.S. Representative	U.S. Representative	U.S. House of Representatives		2027-01-01		2013-01-03		2026-11-03	1971-11-04	Richard_Hudson_(American_politician)	https://www.youtube.com/@reprichhudson	https://www.instagram.com/reprichhudson/	RepRichHudson		https://hudson.house.gov/sites/evo-subsites/hudson.house.gov/files/styles/large/public/wysiwyg_uploaded/richardhudson_0.jpg	https://hudson.house.gov/contact		2112 Rayburn House Office Building, 45 Independence Ave SW, Washington, DC 20515-0103	(202) 225-3715	https://hudson.house.gov/		reprichhudson	3661dc7b-eaee-4b39-801f-30ab400ffd0a	Richard Hudson	Republican Party	Republican Party
NC	administrativeArea1	headOfGovernment	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	1c4b12e8-9ca9-4275-a68f-d070ec131be2		Governor of North Carolina	Governor			2029-01-01		2025-01-01		2028-11-07		Josh_Stein		https://www.instagram.com/nc_governor	NC_Governor	https://www.facebook.com/NCgovernor/	https://files.nc.gov/nc-governor/styles/_inline_extra_large_/public/images/2024-12/Josh-Stein-casual.jpg	https://governor.nc.gov/contact/contact-governor-stein		20301 Mail Service Center, Raleigh, NC 27699-0301	(919) 814-2000	https://governor.nc.gov/		nc_governor	56b0a41c-4c26-4f59-8b37-0d00707d0967	Josh Stein	Democratic Party	Democratic Party
NC	administrativeArea1	deputyHeadOfGovernment	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	aa3f4b49-7629-41f7-8cee-9d90c84c4be0		Lieutenant Governor of North Carolina	Lieutenant Governor			2029-01-01		2025-01-01		2028-11-07		Rachel_Hunt					https://files.nc.gov/lt-governor/images/2024-12/Rachel-Hunt-casual.jpg			20401 Mail Service Center, Raleigh, NC 27699-0401	(919) 814-3680	https://ltgov.nc.gov/			d5e90913-dd2e-4ab5-b7e4-b20bfa21ae9a	Rachel Hunt	Democratic Party	Democratic Party
NC	administrativeArea1	governmentOfficer	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	d1579aaf-5aae-4032-b3fb-f1e2a96706a0		NC Secretary of State	Secretary of State			2029-01-01		1997-01-03		2028-11-07	1945-11-18	Elaine_Marshall	https://www.youtube.com/@NCSecState		NCSecState	https://www.facebook.com/NCSecState/	https://www.sosnc.gov/webfiles/img/Agency_Information/about_the_secretary.jpeg		support@sosnc.gov	P.O. Box 29622, Raleigh, NC 27626-0622	(919) 814-5400	https://www.sosnc.gov/			4fe31972-901a-4242-949d-a3b03a3599b7	Elaine F. Marshall	Democratic Party	Democratic Party
NC	administrativeArea1	governmentOfficer	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	a5df3afe-b1c0-4b0e-b2d2-5f8e87544239		NC State Attorney General	Attorney General			2029-01-01		2025-01-01		2028-11-07		Jeff_Jackson_(politician)	https://www.youtube.com/@NCAGO		NCAGO	https://www.facebook.com/NCDOJ/		https://ncdoj.gov/contact-doj/		9001 Mail Service Center, Raleigh, NC 27699-9001	(919) 716-6400	https://ncdoj.gov/			e1c9b027-d4e6-47e2-aaaa-244ee20e4329	Jeff Jackson	Democratic Party	Democratic Party
NC	administrativeArea1	governmentOfficer	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	e8306df3-072f-478b-8bc7-269449bc867b		NC State Auditor	State Auditor			2029-01-01		2025-01-01		2028-11-07		Dave_Boliek	https://www.youtube.com/@northcarolinaofficeofthest7322	https://www.instagram.com/nc.osa/	NCStateAuditor	https://www.facebook.com/ncstateauditor/	https://auditordave.com/wp-content/uploads/sites/64/2023/09/photo-2.jpg			20601 Mail Service Center, Raleigh, NC 27699	(919) 807-7500	https://www.auditor.nc.gov/		nc.osa	3102bb32-5be5-46db-89e1-683204e0c729	Dave Boliek	Republican Party	Republican Party
NC	administrativeArea1	governmentOfficer	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	df008e19-d03f-4f6f-b23f-a4736e0289e0		NC State Commissioner of Agriculture	State Agriculture Commissioner			2029-01-01		2005-02-08		2028-11-07		Steve_Troxler	https://www.youtube.com/@NCAgriculture	https://www.instagram.com/gottobenc/	NCAgriculture	https://www.facebook.com/NCAgriculture/	https://files.nc.gov/agriculture/styles/inline_medium/public/images/2023-10/Troxlerseated300.jpg	https://www.ncagr.gov/about-ncdacs/contact-us	steve.troxler@ncagr.gov	1001 Mail Service Center, Raleigh, NC 27699-1001	(919) 707-3000	https://www.ncagr.gov/		gottobenc	47a19101-0a54-4584-b375-6de90cd87dc9	Steve Troxler	Republican Party	Republican Party
NC	administrativeArea1	governmentOfficer	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	6ff23408-eae5-4914-9e5b-aa8a006ba89d		NC State Commissioner of Labor	State Labor Commissioner			2029-01-01		2025-01-01		2028-11-07		Luke_Farley	https://www.youtube.com/@NCDeptofLabor	https://www.instagram.com/nc_labor/	NCDOL	https://www.facebook.com/nclabor/	https://files.nc.gov/labor/styles/inline_medium/public/images/2025-01/NCDOL%20Farley%20Portrait%20v8.5x11.png			1101 Mail Service Center, Raleigh, NC 27699-1101	(800) 625-2267	https://www.labor.nc.gov/			7ce9d951-16fe-4aa7-b2d4-af061beb103e	Luke Farley	Republican Party	Republican Party
NC	administrativeArea1	governmentOfficer	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	8f56c67e-3fe5-4fe8-81f6-a6228d665c37		NC State Insurance Commissioner	State Insurance Commissioner			2029-01-01		2017-01-01		2028-11-07	1950-09-11	Mike_Causey	https://www.youtube.com/@NCDOI	https://www.instagram.com/ncdoi/	NCInsuranceDept	https://www.facebook.com/NCDOI	https://files.nc.gov/insurance/styles/inline_medium/public/images/2022-05/B0023959.jpg		commissioner@ncdoi.gov	1201 Mail Service Center, Raleigh, NC 27699-1201	(855) 408-1212	https://www.ncdoi.gov/			53a24a69-6215-4fee-a1cf-e79485c92fd7	Mike Causey	Republican Party	Republican Party
NC	administrativeArea1	governmentOfficer	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	3a94b224-b6e2-4308-ae8d-d39c2bd04955		NC State Superintendent of Public Instruction	State Public Education Commissioner			2029-01-01		2025-01-01		2028-11-07		Mo_Green	https://www.youtube.com/@ncpublicschools	https://www.instagram.com/ncpublicschools/	MoGreenNCDPI	https://www.facebook.com/MoGreenNCDPI	https://files.nc.gov/nc-dpi/styles/inline_medium/public/images/2024-12/Mo-Green-superintendent_0.jpg			6301 Mail Service Center, Raleigh, NC 27699-6301	(984) 236-2200	https://www.dpi.nc.gov/			912bff80-68e6-4311-b56d-6cccb9678205	"Maurice ""Mo"" Green"	Democratic Party	Democratic Party
NC	administrativeArea1	highestCourtJudge	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	018c603a-7dc6-41c2-b8ed-7b6c2a55317d		NC State Supreme Court Associate Justice	State Supreme Court Justice	NC Supreme Court		2029-01-01		2021-01-01		2028-11-07	1958-12-01	Tamara_P._Barringer	https://www.youtube.com/user/NorthCarolinaCourts		NCCourts	https://www.facebook.com/NCcourts	https://www.nccourts.gov/assets/styles/400x600/s3/2021-08/Justice-Tamara-Barringer.jpg?VersionId=oWJW6EhIWY0SMb6W59fI3sd3_ZILXTYz&itok=p3DNfLZr			P.O. Box 1841, Raleigh, NC 27602	(919) 831-5700	https://www.nccourts.gov/judicial-directory/tamara-barringer			7ecead9c-1225-458f-bb27-f9371062d6d2	Tamara Barringer	Republican Party	Republican Party
NC	administrativeArea1	highestCourtJudge	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	b9f8912a-304b-4d92-a9e7-08d5b535d72c		NC State Supreme Court Associate Justice	State Supreme Court Justice	NC Supreme Court		2027-01-01		2019-01-01		2026-11-03	1960-02-20	Anita_Earls	https://www.youtube.com/user/NorthCarolinaCourts		NCCourts	https://www.facebook.com/NCcourts	https://www.nccourts.gov/assets/styles/400x600/s3/2021-08/Justice-Anita-Earls.jpg?VersionId=JIcy5dDn08P6P9CUqLIRdwdcVGoJSzos&itok=U0BB2nl1			P.O. Box 1841, Raleigh, NC 27602	(919) 831-5700	https://www.nccourts.gov/judicial-directory/anita-earls			1b626d9b-96ae-45fe-be30-e091e0447b9c	Anita Earls	Democratic Party	Democratic Party
NC	administrativeArea1	highestCourtJudge	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	c35d2652-d00c-4156-bbf4-d1a56451712a		NC State Supreme Court Associate Justice	State Supreme Court Justice	NC Supreme Court		2025-01-01		2023-09-11		2024-11-05		Allison_Riggs	https://www.youtube.com/user/NorthCarolinaCourts		NCCourts	https://www.facebook.com/NCcourts	https://www.nccourts.gov/assets/styles/1024x1536/s3/2023-02/COA-Judge-Allison-Riggs-web.jpg			P.O. Box 1841, Raleigh, NC 27602	(919) 831-5700	https://www.nccourts.gov/judicial-directory/allison-riggs			0a011dfc-e1e5-4420-8ec5-a704eed39ffe	Allison Riggs	Democratic Party	Democratic Party
NC	administrativeArea1	highestCourtJudge	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	038419ff-7942-4e08-8306-39957a406e8f		NC State Supreme Court Associate Justice	State Supreme Court Justice	NC Supreme Court		2029-01-01		2021-01-01		2028-11-07	1972-03-26	Phil_Berger_Jr	https://www.youtube.com/user/NorthCarolinaCourts		NCCourts	https://www.facebook.com/NCcourts	https://www.nccourts.gov/assets/styles/400x600/s3/2023-02/Justice-Philip-Berger-Jr-2023.jpg?VersionId=zR0Pxsi747BZbZPY52dDstzrdgSLSGKS&itok=osJVu2z0			P.O. Box 1841, Raleigh, NC 27602	(919) 831-5700	https://www.nccourts.gov/judicial-directory/philip-berger-jr			91f44036-b34f-48ea-9f56-dc0d34e32907	Phil Berger, Jr.	Republican Party	Republican Party
NC	administrativeArea1	highestCourtJudge	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	196491ea-29f2-4f2f-9d89-cd391effa496		NC State Supreme Court Associate Justice	State Supreme Court Justice	NC Supreme Court		2031-01-01		2023-01-01		2030-11-05	1977-02-01	Richard_Dietz	https://www.youtube.com/user/NorthCarolinaCourts		NCCourts	https://www.facebook.com/NCcourts	https://www.nccourts.gov/assets/styles/400x600/s3/2021-02/Judge-Richard-Dietz-2021.jpg?VersionId=nT4v.4.Mkifo2vO3AGklx_zNN55Ok9AC&itok=EATiJMrB			P.O. Box 1841, Raleigh, NC 27602	(919) 831-5700	https://www.nccourts.gov/judicial-directory/richard-dietz			922dcae9-6b28-4c94-b9b6-0ff51b5f0bd3	Richard Dietz	Republican Party	Republican Party
NC	administrativeArea1	highestCourtJudge	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	0e75930a-8378-4857-95ac-0f64d963cca6		NC State Supreme Court Associate Justice	State Supreme Court Justice	NC Supreme Court		2031-01-01		2023-01-01		2030-11-05	1974-11-20	Trey_Allen	https://www.youtube.com/user/NorthCarolinaCourts		NCCourts	https://www.facebook.com/NCcourts	https://www.nccourts.gov/assets/styles/400x600/s3/2023-01/JusticeTreyAllen.0234.jpg?VersionId=OCAeIBacTh6k7CjS8GI1aNYp5Js0lC_0&itok=6WNfnW5h			P.O. Box 1841, Raleigh, NC 27602	(919) 831-5700	https://www.nccourts.gov/judicial-directory/trey-allen			c262a515-1694-4bd0-b77a-2c0ece93f029	Trey Allen	Republican Party	Republican Party
NC	administrativeArea1	highestCourtJudge	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	74c0fb1c-146c-4f4d-91fa-acdff7d478dc		NC State Supreme Court Chief Justice	State Supreme Court Justice	NC Supreme Court		2029-01-01		2021-01-01		2028-11-07	1955-05-05	Paul_Martin_Newby	https://www.youtube.com/user/NorthCarolinaCourts		NCCourts	https://www.facebook.com/NCcourts	https://www.nccourts.gov/assets/styles/1024x1536/s3/2018-06/newby.jpg?VersionId=uybauYuwC9MsenAM87Ye0xudoOmOiCrU&itok=Ty1LaQIb			P.O. Box 1841, Raleigh, NC 27602	(919) 831-5715	https://www.nccourts.gov/judicial-directory/paul-newby			0bbf30c2-32b7-4a6a-ab65-19efe881d17e	Paul Newby	Republican Party	Republican Party
NC	administrativeArea1	governmentOfficer	North Carolina	ocd-division/country:us/state:nc	North Carolina	ocd-division/country:us/state:nc	0f3cec99-1393-4fb0-807c-948df37dec99		NC State Treasurer	State Treasurer			2029-01-01		2025-01-01		2028-11-07		Brad_Briner	https://www.youtube.com/@NCDST	https://www.instagram.com/nc_treasurer/	NCTreasurer	https://www.facebook.com/NCDST/	https://bradbriner.com/wp-content/uploads/sites/72/2023/12/briner-photo.jpeg			3200 Atlantic Avenue, Raleigh, NC 27604	(919) 814-4000	https://www.nctreasurer.com/			cdedc232-c1ed-460e-8ae0-7535f490ff06	Bradford B. Briner	Republican Party	Republican Party
NC	administrativeArea1	legislatorLowerBody	North Carolina	ocd-division/country:us/state:nc	North Carolina State House district 1	ocd-division/country:us/state:nc/sldl:1	3fa86fd8-0dac-4030-ac3a-59234671d645	District 1	NC State Representative	State Representative	NC State House		2027-01-01		2019-01-01		2026-11-03	1952-09-04	Ed_Goodwin					https://www.ncleg.gov/Members/MemberImage/H/744/Low	https://www.ncleg.gov/Members/ContactMember/H/744	edward.goodwin@ncleg.gov	16 W. Jones Street, Room 2217, Raleigh, NC 27601-1096	(919) 733-0010	https://www.ncleg.gov/Members/Biography/H/744			9c3693be-fb47-42bc-8145-687ec9cd42fe	Edward C. Goodwin	Republican Party	Republican Party
NC	administrativeArea1	legislatorLowerBody	North Carolina	ocd-division/country:us/state:nc	North Carolina State House district 10	ocd-division/country:us/state:nc/sldl:10	36a6ac9a-1457-4c9d-a865-57939f7f2335	District 10	NC State Representative	State Representative	NC State House		2027-01-01		2023-01-01		2026-11-03	1979-05-18	John_R._Bell_IV		https://www.instagram.com/johnbellnc/	johnbellnc	https://www.facebook.com/john.bell.nchouse10	https://www.ncleg.gov/Members/MemberImage/H/661/Low	https://www.ncleg.gov/Members/ContactMember/H/661	john.bell@ncleg.gov	16 W. Jones Street, Room 2301, Raleigh, NC 27601-1096	(919) 715-3017	https://www.ncleg.gov/Members/Biography/H/661			ee81409b-581f-49cf-a21f-5af7adba5aad	John R. Bell IV	Republican Party	Republican Party
